Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
54,2020-03-20,55.33934783935547,60.792652825729554,55.04000612907548,59.670124174823826,401693200
55,2020-03-23,54.163700103759766,55.160697700443244,51.32479637531141,55.05930867623348,336752800
56,2020-03-24,59.59769058227539,59.79322680600636,56.56083445045727,57.05812501538411,287531200
57,2020-03-25,59.26939010620117,62.34245572079971,58.974877532799404,60.53192941719469,303602000
58,2020-03-26,62.3883056640625,62.446240132245194,59.47215166491857,59.51077709938981,252087200
59,2020-03-27,59.805301666259766,61.767909526223264,59.638732669554486,61.01473181958192,204216800
60,2020-03-30,61.51203536987305,61.68343350383442,60.20604133587408,60.529524878595154,167976400
61,2020-03-31,61.38648986816406,63.365997685508034,60.833677514674484,61.702731524008335,197002000
62,2020-04-01,58.15651321411133,60.04187380235648,57.726815314664734,59.505957782413006,176218400
63,2020-04-02,59.126956939697266,59.18006600388776,57.188487147319506,58.018915768998035,165934000
64,2020-04-03,58.2772331237793,59.31285275446095,57.688207859940405,58.61278391804478,129880000
65,2020-04-06,63.361175537109375,63.51566994282337,60.201204676104986,60.568135335844495,201820400
66,2020-04-07,62.6273078918457,65.58933353543772,62.52350615550967,65.3720644929947,202887200
67,2020-04-08,64.23023986816406,64.54406151460887,63.061847651130236,63.42636197678972,168895200
68,2020-04-09,64.69373321533203,65.19585671097452,63.89952086210519,64.86513503536223,161834800
69,2020-04-13,65.96350860595703,66.07214313145124,64.17229133387406,64.77097468626023,131022800
70,2020-04-14,69.29487609863281,69.58456326372355,67.12224446160415,67.59298426311395,194994800
71,2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400
72,2020-04-16,69.20796966552734,69.57249130619873,68.16027936470277,69.37453866907585,157125200
73,2020-04-17,68.2688980102539,69.27072829912615,66.83496081662895,68.72515410233876,215250000
74,2020-04-20,66.85186767578125,67.99853426971617,66.83255863780644,67.09810395402242,130015200
75,2020-04-21,64.78545379638672,66.92911797835283,64.07572694243713,66.69495629705587,180991600
76,2020-04-22,66.65149688720703,67.08602016909022,65.71002486509416,66.05039726124157,116862400
77,2020-04-23,66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400
78,2020-04-24,68.3099594116211,68.3196176159111,66.8687799957314,66.91706365013007,126161200
79,2020-04-27,68.35823822021484,68.68895986495261,67.58091858862758,68.02750920842628,117087600
80,2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800
81,2020-04-29,69.45904541015625,69.92736888191205,68.53205667132409,68.73483476728254,137280800
82,2020-04-30,70.92433166503906,71.10055883816591,69.6086872641838,69.9973432879905,183064000
83,2020-05-01,69.78253173828125,72.17966741995511,69.00521194830733,69.10177190288344,240616800
84,2020-05-04,70.76985931396484,70.89780288941466,69.11866006272429,69.80666159250394,133568000
85,2020-05-05,71.83203125,72.66245995311394,71.0836788601292,71.2285224464027,147751200
86,2020-05-06,72.57313537597656,73.20319497472518,72.14826285856589,72.53209353947886,142333600
87,2020-05-07,73.32390594482422,73.66911859215423,72.89662434827942,73.19837876119128,115215200
88,2020-05-08,75.06912994384766,75.1223827731926,73.65551811313698,73.98229650289032,133838400
89,2020-05-11,76.2503662109375,76.74415709638575,74.36957888241814,74.57775171164975,145946400
90,2020-05-12,75.37896728515625,77.38319884408511,75.25793879153254,76.93296900656856,162301200
91,2020-05-13,74.46884155273438,76.47791927324582,73.39410778103768,75.55809815483286,200622400
92,2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200
93,2020-05-15,74.48335266113281,74.52934407916516,72.66792527667609,72.70181680027588,166348400
94,2020-05-18,76.23827362060547,76.61104348348049,75.11513293810333,75.80499689236754,135178400
95,2020-05-19,75.7977523803711,77.10001317641341,75.7662837802092,76.2552363889688,101729600
96,2020-05-20,77.2718505859375,77.34204178986873,76.61587086677298,76.65460086911052,111504800
97,2020-05-21,76.69574737548828,77.67365953830173,76.45852890117943,77.1338698714014,102688800
98,2020-05-22,77.18955993652344,77.27185842972254,76.33267609193112,76.43433589476804,81803200
99,2020-05-26,76.66670989990234,78.48455279572174,76.61103413521022,78.30543299444078,125522000
100,2020-05-27,77.00072479248047,77.14596042474004,75.78560168945737,76.5238797421972,112945200
101,2020-05-28,77.03462219238281,78.29089831885972,76.4004341829612,76.67637525704153,133560800
102,2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400
103,2020-06-01,77.90605163574219,78.0270801430567,76.78290354210658,76.91361639836452,80791200
104,2020-06-02,78.26669311523438,78.2909002875674,77.19922108217762,77.63976650286615,87642800
105,2020-06-03,78.69756317138672,78.95898884323296,78.01496072344597,78.58621903033732,104491200
106,2020-06-04,78.01980590820312,78.81859097042819,77.6470360985682,78.5208656190316,87560400
107,2020-06-05,80.24188232421875,80.30239656428226,78.24007392223491,78.26911957554665,137250400
108,2020-06-08,80.71630859375,80.75020011255444,79.2300827598663,79.93930785149966,95654400
109,2020-06-09,83.26516723632812,83.65729831044091,80.3653297249553,80.39679831013578,147712400
110,2020-06-10,85.40739440917969,85.8745626649843,83.77350959383725,84.2116321903992,166651600
111,2020-06-11,81.30693054199219,84.97651490391192,81.20527075656385,84.55291522831224,201662400
112,2020-06-12,82.00891876220703,84.18743203095863,80.90030081571983,83.44189962926336,200146000
113,2020-06-15,83.02313232421875,83.67426627857331,80.50331793854433,80.66549938713932,138808800
114,2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800
115,2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400
116,2020-06-18,85.13870239257812,85.55504068464955,84.53113702208627,85.06124238777585,96820400
117,2020-06-19,84.65216064453125,86.30782937031772,83.54595856056092,85.84308414219812,264476000
118,2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200
119,2020-06-23,88.72113037109375,90.13716495464834,87.68996543764521,88.10872660527849,212155600
120,2020-06-24,87.15503692626953,89.26819705246864,86.78226710315806,88.35079901624333,192623200
121,2020-06-25,88.31205749511719,88.35078749388231,86.55230611311778,87.30994555491553,137522400
122,2020-06-26,85.59860229492188,88.42824869367755,85.4509437109353,88.20797597788908,205256800
123,2020-06-29,87.57137298583984,87.6657787527797,85.02977472321102,85.50662726415537,130646000
124,2020-06-30,88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200
125,2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200
126,2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600
127,2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600
128,2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400
129,2020-07-08,92.31326293945312,92.34473152661032,91.10055518911935,91.18769953716944,117092000
130,2020-07-09,92.7102279663086,93.25727160992973,91.66454024632048,93.20401878936576,125642800
131,2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200
132,2020-07-13,92.44398498535156,96.77922651804644,92.23097365442625,94.17469096863013,191649200
133,2020-07-14,93.9737777709961,94.16499745387678,90.89481289415856,91.82672629574613,170989200
134,2020-07-15,94.62006378173828,96.09418977539168,93.42430181349536,95.84487140313816,153198000
135,2020-07-16,93.45576477050781,94.31022548870118,92.8578838224014,93.49449476804814,110577600
136,2020-07-17,93.2669677734375,94.06091431617955,92.79495374103925,93.90600170117715,92186800
137,2020-07-20,95.23246765136719,95.37044189094031,93.01038653957822,93.35411067179673,90318000
138,2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786353,103433200
139,2020-07-22,94.18193817138672,94.86211761268852,93.53322731563136,93.620364272229,89001600
140,2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400
141,2020-07-24,89.67243194580078,90.01615612762265,86.31267968652797,88.09664593771886,185438800
142,2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000
143,2020-07-28,90.28968811035156,91.5459645894224,90.28484224245163,91.36926031193099,103625600
144,2020-07-29,92.02037811279297,92.20434377285328,90.73505619988047,90.7713632677891,90329200
145,2020-07-30,93.13384246826172,93.23792519284922,90.78830982976133,91.19496376791191,158130000
146,2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800
147,2020-08-03,105.47632598876953,108.09053834247213,104.4645296144692,104.7622549635953,308151200
148,2020-08-04,106.18070983886719,107.26996618839969,104.94379489849536,105.6651273181697,173071600
149,2020-08-05,106.56558990478516,106.88510690463526,105.43760344433963,105.90235611566642,121776800
150,2020-08-06,110.2835693359375,110.77736760867772,106.30899814130089,106.89719478834881,202428800
151,2020-08-07,107.77617645263672,110.26173338434614,106.9807985305021,109.80584468501715,198045600
152,2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600
153,2020-08-11,106.09086608886719,109.10505737675727,105.83139636601508,108.60794885006547,187902400
154,2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000
155,2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000
156,2020-08-14,111.45723724365234,111.5469586132698,109.65065854076958,111.38206488530741,165565200
157,2020-08-17,111.16625213623047,112.60181637912858,110.54062239475888,112.57756555807367,119561600
158,2020-08-18,112.09255981445312,112.51692321018118,110.58425076333872,110.91889279659107,105633600
159,2020-08-19,112.23323059082031,113.64454412496903,112.13866200158594,112.49997484302729,145538000
160,2020-08-20,114.72364807128906,114.83762028422797,112.25748652761663,112.27446284451047,126907200
161,2020-08-21,120.63563537597656,121.11819493819868,115.66936721789659,115.68148892938783,338054800
162,2020-08-24,122.0784683227539,124.91807177754512,120.21612051624737,124.83319019483912,345937600
163,2020-08-25,121.07695007324219,121.42129395286675,119.35767277780953,120.95328347307442,211495600
164,2020-08-26,122.72350311279297,123.17939196014703,121.32673854222942,122.391288286882,163022400
165,2020-08-27,121.25639343261719,123.657076446734,120.11424426928406,123.32486169573068,155552400
166,2020-08-28,121.05998229980469,122.64588380173389,120.83688511649021,122.2287948592591,187630000
167,2020-08-31,125.16537475585938,127.06652934071126,122.21666180862303,123.74922172483744,225702700
168,2020-09-01,130.1510467529297,130.75244043183687,126.61064913629612,128.77368605712132,151948100
169,2020-09-02,127.45451354980469,133.8369410345014,123.1866360174791,133.45865195686625,200119000
170,2020-09-03,117.25041961669922,124.97140947448622,116.88183227033254,123.09936731503697,257599600
171,2020-09-04,117.32801818847656,119.98574406174012,107.56038329847304,116.46474218511382,332607200
172,2020-09-08,109.43241119384766,115.4171459794859,109.29661549435876,110.5284785969539,231366600
173,2020-09-09,113.79730224609375,115.56265389882519,111.79915900187885,113.7391061983007,176940500
174,2020-09-10,110.08231353759766,116.8818312711873,109.12204164322466,116.74603554472291,182274400
175,2020-09-11,108.63703918457031,111.77005705290503,106.69709205627441,111.1298709484181,180860300
176,2020-09-14,111.89617919921875,112.44906397434094,109.41304861625771,111.27539655347849,140150100
177,2020-09-15,112.07073974609375,115.26195346815392,110.19869058392199,114.7769667152629,184642000
178,2020-09-16,108.7631607055664,112.51696201625585,108.67586661477294,111.7700854383201,154679000
179,2020-09-17,107.02689361572266,108.83104527474275,105.4458391619844,106.42551466292394,178011000
180,2020-09-18,103.63196563720703,107.55065948223604,102.90448550905262,107.08507634439113,287104900
181,2020-09-21,106.77471160888672,106.88140931284494,100.00429161371379,101.40105617439414,195713800
182,2020-09-22,108.45277404785156,109.47124955280064,105.88234925973728,109.29665396338974,183055400
183,2020-09-23,103.903564453125,108.74373016788621,103.56406780634413,108.26844522282775,150718700
184,2020-09-24,104.97055053710938,106.93959588038079,101.84723417179123,102.01212791770884,167743300
185,2020-09-25,108.90863037109375,109.06382969318265,104.43705165768294,105.17423363698332,149981400
186,2020-09-28,111.50817108154297,111.85736219121794,109.39362820642745,111.55667272467461,137672400
187,2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200
188,2020-09-30,112.33263397216797,113.73910005377913,110.20839693905525,110.37329066576835,142675200
189,2020-10-01,113.2832260131836,114.18530182393523,112.35205217632898,114.10770215411938,116120400
190,2020-10-02,109.62640380859375,111.90584749739754,108.85042943395283,109.50030991529614,144712000
191,2020-10-05,113.00191497802734,113.14741248595817,110.14049605673375,110.48968711564349,106243800
192,2020-10-06,109.76220703125,112.6333277612592,108.87952757625551,112.22593325878677,161498200
193,2020-10-07,111.62455749511719,112.0804462459722,110.70307818585619,111.17837055181317,96849000
194,2020-10-08,111.51787567138672,112.90493833599005,111.14928093514196,112.75944080327828,83477200
195,2020-10-09,113.45781707763672,113.48691510258755,111.46936816913343,111.81855926916633,100506900
196,2020-10-12,120.66471862792969,121.42129686008033,115.69845107798898,116.45502931013961,240226800
197,2020-10-13,117.46381378173828,121.62500184957032,116.05735487456657,121.50860234126793,262330500
198,2020-10-14,117.55110168457031,119.33584953717633,116.02824344500344,117.36680433445795,150712000
199,2020-10-15,117.08552551269531,117.56081055796655,114.60239518602361,115.15527990408137,112559200
200,2020-10-16,115.4462661743164,117.90030584427576,115.24257258596,117.63840880188037,115393800
201,2020-10-19,112.49755096435547,116.80422908289772,112.1871596819352,116.35804207693808,120639300
202,2020-10-20,113.9815902709961,115.40745252774086,112.15803531937775,112.71091992910422,124423700
203,2020-10-21,113.36083221435547,115.14558032107824,112.95343762450592,113.16683302863848,89946000
204,2020-10-22,112.27445220947266,114.49569279996962,111.14927920105526,113.92340448698165,101988000
205,2020-10-23,111.58578491210938,113.05044739689119,110.84860276475848,112.8952480394225,82572600
206,2020-10-26,111.59547424316406,113.05043475532885,109.490625744662,110.58670073335905,111850700
207,2020-10-27,113.09891510009766,113.75849741390176,111.10077194371063,112.02224386138344,92276800
208,2020-10-28,107.861083984375,111.96407642913886,107.7640880840918,111.59548904793755,143937800
209,2020-10-29,111.85736846923828,113.41902674173545,108.83104781563942,108.99594897135509,146129200
210,2020-10-30,105.59132385253906,108.62733847489969,104.48555457025763,107.72526275511105,190272600
211,2020-11-02,105.5040283203125,107.35668150297613,104.09756951905206,105.83382320217856,122866900
212,2020-11-03,107.12390899658203,108.14237704788208,105.46525468419668,106.3673306155269,107624400
213,2020-11-04,111.49847412109375,112.119256698551,108.97654397513469,110.71279779031768,138235500
214,2020-11-05,115.4559555053711,116.02824377297978,113.3608163942021,114.40838224963099,126387100
215,2020-11-06,115.3248062133789,115.82034093796346,112.83738439067113,114.96529408792372,114457900
216,2020-11-09,113.02198791503906,118.53122507296646,112.7596464655049,117.08347300114552,154515300
217,2020-11-10,112.68193054199219,114.25599431151727,110.89409578251818,112.27384048419532,138023400
218,2020-11-11,116.10213470458984,116.23816473460168,113.13861486438257,113.867350345052,112295000
219,2020-11-12,115.83004760742188,117.1126214574974,115.20819406878398,116.22842646880996,103162300
220,2020-11-13,115.8786392211914,116.27701069114,114.52805029862242,116.0535360017511,81581900
221,2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000
222,2020-11-17,116.00495910644531,117.2486663416219,115.58715051215194,116.16042621738232,74271000
223,2020-11-18,114.68350982666016,116.42275908285534,114.65436159878705,115.24706694247119,76322100
224,2020-11-19,115.27621459960938,115.68430461397098,113.49809857736044,114.25598215062608,74113000
225,2020-11-20,114.01307678222656,115.40253254906611,113.9644988709724,115.27622108410968,73604300
226,2020-11-23,110.62202453613281,114.28513837643995,110.52486130551306,113.85761126601786,127959300
227,2020-11-24,111.90460968017578,112.56533009298217,109.39775804807978,110.68033950800988,113874200
228,2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200
229,2020-11-27,113.28433990478516,114.15882383972767,112.92483519653295,113.26491022315516,46691300
230,2020-11-30,115.67459106445312,117.54015173092947,113.49809620715159,113.65356330256418,169410200
231,2020-12-01,119.24055480957031,119.96929026603713,116.60739158310652,117.57903885839562,127728200
232,2020-12-02,119.59032440185547,119.87210294466338,117.4624149241799,118.56037345602128,89004200
233,2020-12-03,119.45429229736328,120.27047227200518,118.74498667961886,120.0178419599632,78967600
234,2020-12-04,118.78385925292969,119.3765645833526,118.07455360054387,119.12393425897255,78260400
235,2020-12-07,120.24134063720703,121.03809104227989,118.78386984160453,118.84216630124308,86712000
236,2020-12-08,120.85344696044922,121.43644107050238,119.6000214847598,120.84373582820557,82225500
237,2020-12-09,118.32719421386719,122.37896123763355,117.56931058790569,120.99922399995596,115089200
238,2020-12-10,119.74579620361328,120.35793867044406,116.74340998030307,117.0834850101648,81312200
239,2020-12-11,118.93933868408203,119.27941372539408,117.13207427816091,118.95876836655133,86939800
240,2020-12-14,118.32719421386719,119.85268001340195,118.0940009627436,119.12394461719592,79184500
241,2020-12-15,124.25424194335938,124.27367903878984,120.6105649235341,120.81460994707473,157243700
242,2020-12-16,124.18621063232422,124.73033062366706,122.9716517851633,123.79755773169585,98208600
243,2020-12-17,125.05095672607422,125.90601076747856,124.40966619502098,125.2452831465328,94359800
244,2020-12-18,123.0688247680664,125.43964605507787,122.5441344465272,125.30361605465058,192541500
245,2020-12-21,124.59431457519531,124.67204812925546,119.94984220975749,121.4753279960592,121251600
246,2020-12-22,128.1408233642578,130.59908932336018,125.97403967211778,127.87847449783371,168904800
247,2020-12-23,127.24691009521484,128.67521768491736,127.07200590849821,128.4128836440795,88223700
248,2020-12-24,128.22830200195312,129.67606189128196,127.38297355158525,127.59673715473882,54930100
249,2020-12-28,132.81443786621094,133.44600251933943,129.72459253226933,130.19099379190865,124486200
250,2020-12-29,131.04603576660156,134.85489050709643,130.53106400488656,134.13588116304936,121047300
251,2020-12-30,129.92868041992188,132.13432398091498,129.6177461619134,131.73594502265215,96452100
252,2020-12-31,128.92788696289062,130.91976696038572,127.98538786397091,130.27847616245157,99116600
253,2021-01-04,125.74082946777344,129.8217435013824,123.16596368827079,129.73429883825594,143301900
254,2021-01-05,127.29547119140625,128.0047841932833,124.78862009202955,125.2355842462787,97664900
255,2021-01-06,123.0105209350586,127.33435496235823,122.7967573877346,124.0987683518539,155088000
256,2021-01-07,127.20807647705078,127.89795265807764,124.23483779008664,124.72066149256216,109578200
257,2021-01-08,128.30599975585938,128.86955684085643,126.53759495540402,128.67521556411702,105158200
258,2021-01-11,125.32302856445312,126.47929089114106,124.85664214589357,125.5270809622862,100384500
259,2021-01-12,125.14816284179688,126.01292826031991,123.26316489383075,124.85666571536174,91951100
260,2021-01-13,127.17890167236328,127.72302173327904,124.8469543181073,125.1092883878033,88636800
261,2021-01-14,125.2550277709961,127.28576659581172,125.10927181431389,127.09144014639318,90221800
262,2021-01-15,123.53520202636719,126.52787663913662,123.39917203606663,125.1287025525268,111598500
263,2021-01-19,124.2056655883789,125.06071988412404,123.34090015787666,124.15708026227341,90757300
264,2021-01-20,128.2865447998047,128.7335089174472,124.90521758681017,125.01209934367105,104319500
265,2021-01-21,132.98928833007812,135.70990224444625,129.80228811860928,130.00634046330194,120150900
266,2021-01-22,135.126953125,135.88483658611096,131.19177987621222,132.41604973812463,114459400
267,2021-01-25,138.86781311035156,140.97628571065687,132.6686993609781,139.0135690829673,157611700
268,2021-01-26,139.10098266601562,140.2086596098709,137.36172630104042,139.5285097015661,98390600
269,2021-01-27,138.03216552734375,140.208660067174,136.42895396495652,139.3633171255217,140843800
270,2021-01-28,133.2030792236328,137.96415826033868,132.8241374993332,135.564189064389,142621100
271,2021-01-29,128.2185516357422,132.86302336292994,126.51816929301403,131.9788209864335,177523800
272,2021-02-01,130.33676147460938,131.54160940158948,127.21776727973175,129.95781964029345,106239800
273,2021-02-02,131.1626434326172,132.4452098565485,130.79341280132044,131.8816527763116,83305400
274,2021-02-03,130.1424560546875,131.92057258848567,129.82181063126527,131.9108466256723,89880900
275,2021-02-04,133.49462890625,133.5043400423377,130.7740133593302,132.435536852372,84183100
276,2021-02-05,133.08102416992188,133.7232731231055,132.20524094162676,133.65516390896917,75693800
277,2021-02-08,133.2270050048828,133.27566293088242,131.29053239728702,132.37067302189544,71297200
278,2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200
279,2021-02-10,131.74786376953125,133.3048279995829,130.7844904817518,132.80853804149436,73046600
280,2021-02-11,131.49488830566406,132.72098784651604,130.17147291387968,132.24416393424985,64280000
281,2021-02-12,131.7284393310547,131.88413877300763,130.09363973549668,130.73588879731562,60145100
282,2021-02-16,129.60704040527344,132.35117148769072,129.21779194968602,131.84517076789257,80576300
283,2021-02-17,127.32027435302734,128.6631557746567,125.98713342468182,127.71924852152779,97918500
284,2021-02-18,126.22068786621094,126.50288006540657,123.98255701846796,125.7243978338029,96856700
285,2021-02-19,126.37637329101562,127.19378780631597,125.33516499223074,126.7364300489586,87668800
286,2021-02-22,122.6104736328125,126.23040308983671,122.22123254914695,124.56639727156255,103916400
287,2021-02-23,122.4742431640625,123.30137584564321,115.20519230196524,120.43073670834654,158273000
288,2021-02-24,121.97796630859375,122.1823162213377,118.94190197736167,121.57899955251936,111039900
289,2021-02-25,117.73524475097656,123.05809741548158,117.29735317502876,121.32598240071049,148199500
290,2021-02-26,117.99798583984375,121.49140765726709,117.93959485190196,119.29220185674814,164560400
291,2021-03-01,124.35233306884766,124.48856634693102,119.4868376397081,120.42101187120407,116307900
292,2021-03-02,121.75414276123047,125.2572974809927,121.64710128326877,124.95563918354922,102260900
293,2021-03-03,118.77645874023438,122.32827149061751,118.56237577745944,121.45248092660913,112966300
294,2021-03-04,116.89836883544922,120.27502322512267,115.42899483365645,118.47479173492613,178155000
295,2021-03-05,118.15367889404297,118.65969453198089,114.40724922583529,117.72552038212189,153766600
296,2021-03-08,113.22980499267578,117.74498394850409,113.08383865170997,117.67686731260757,154376600
297,2021-03-09,117.83255004882812,118.77645723226702,115.59442688495044,115.827968557669,129525800
298,2021-03-10,116.75244140625,118.88352353506721,116.23669261108125,118.4164400921035,111943300
299,2021-03-11,118.67916107177734,119.89553490297892,117.99799469596714,119.24356031125248,103026500
300,2021-03-12,117.77417755126953,117.91041082516712,115.9544870681418,117.16112781873039,88105100
301,2021-03-15,120.65452575683594,120.66425882421423,117.18056311829856,118.143936336561,92403800
302,2021-03-16,122.19204711914062,123.79766203262986,121.36491441345117,122.31854732264155,115227900
303,2021-03-17,121.40382385253906,122.47423118424491,119.04891881379946,120.71292450730932,111932600
304,2021-03-18,117.28763580322266,119.86634995731801,117.08328587882134,119.57441725151209,121229700
305,2021-03-19,116.76216125488281,118.16342636251116,116.46050290360724,116.67458589773459,185549500
306,2021-03-22,120.0706787109375,120.53776947303844,117.02488167357409,117.09299830303091,111912300
307,2021-03-23,119.2435531616211,120.89781850320577,118.85431207414345,120.01230226774646,95467100
308,2021-03-24,116.85945892333984,119.59387224546333,116.84000020937296,119.51602254128295,88530500
